ID_Tramite,Tipo_Tramite,Facultad,Semestre,Dia_Semana,Hora_Solicitud,Numero_Solicitudes,Personal_Disponible,Tiempo_Promedio_Atencion,Modalidad,Sistema_Caido,Carga_Por_Personal,Hora_Pico,Indice_Demanda,Riesgo_Congestion,Congestion,Tiempo_por_Solicitud,Nivel_Congestion
484,Certificado,Derecho,2025-II,Viernes,8,0.7636363636363636,0.5,0.75,Presencial,1,0.24864406779661014,1,0.2223991776399134,Alto,1,0.213,Alta
485,Constancia,Ingeniería,2025-I,Viernes,13,0.7818181818181817,0.375,1.0,Virtual,0,0.3084745762711864,0,0.3430530118214262,Alto,1,0.26,Alta
486,Homologación,Medicina,2025-II,Lunes,10,0.2727272727272727,0.125,0.9500000000000002,Presencial,0,0.2089830508474576,1,0.22722764751446006,Alto,1,0.6,Alta
487,Retiro,Derecho,2025-I,Miércoles,16,0.4363636363636363,0.375,0.2,Presencial,0,0.1796610169491525,1,0.07115296911082315,Bajo,0,0.155,Baja
488,Homologación,Derecho,2025-II,Miércoles,15,0.2545454545454545,0.0,0.5,Presencial,0,0.30508474576271183,1,0.20189084907231122,Alto,1,0.395,Alta
489,Matrícula,Educación,2025-II,Viernes,7,0.1909090909090909,1.0,0.0,Presencial,0,0.03559322033898306,0,0.006797501067765077,Bajo,0,0.161,Baja
490,Matrícula,Medicina,2025-I,Lunes,14,0.7727272727272727,0.5,0.9000000000000001,Virtual,0,0.2513559322033898,1,0.2592026871484519,Alto,1,0.242,Alta
491,Matrícula,Medicina,2025-I,Lunes,16,0.38181818181818183,0.75,1.0,Virtual,0,0.09322033898305085,1,0.11321205452479023,Medio,0,0.481,Baja
492,Constancia,Ingeniería,2025-I,Lunes,12,0.6727272727272726,0.25,0.6000000000000001,Presencial,0,0.3389830508474576,0,0.254012263010446,Alto,1,0.202,Alta
493,Pago,Educación,2025-II,Martes,12,0.4181818181818181,0.0,0.65,Presencial,0,0.4576271186440678,0,0.36042681646747116,Alto,1,0.321,Alta
494,Constancia,Medicina,2025-II,Lunes,17,0.0,0.25,0.65,Presencial,0,0.02542372881355932,0,0.028152802611861965,Bajo,0,1.8,Baja
495,Matrícula,Arquitectura,2025-II,Martes,13,0.09090909090909091,0.0,0.5,Presencial,0,0.15254237288135591,0,0.1041631979383085,Medio,1,0.75,Alta
496,Certificado,Medicina,2025-II,Martes,17,0.4999999999999999,0.75,0.0,Presencial,0,0.12067796610169491,0,0.024982083263958763,Bajo,0,0.077,Baja
497,Pago,Administración,2025-I,Viernes,15,0.24545454545454545,0.25,0.050000000000000044,Presencial,0,0.13983050847457626,1,0.035753842144506616,Bajo,0,0.162,Baja
498,Pago,Administración,2025-II,Miércoles,17,0.9272727272727271,0.75,0.050000000000000044,Virtual,0,0.22033898305084745,0,0.05638523516168496,Bajo,1,0.054,Alta
499,Pago,Ingeniería,2025-II,Miércoles,16,0.24545454545454545,0.375,0.050000000000000044,Presencial,0,0.10847457627118644,1,0.02771845749571084,Bajo,0,0.162,Baja
500,Pago,Arquitectura,2025-II,Martes,16,0.9909090909090909,0.5,0.7000000000000001,Presencial,0,0.3191525423728813,1,0.2683673690992406,Alto,1,0.16,Alta
501,Retiro,Derecho,2025-II,Martes,17,0.44545454545454544,0.0,0.75,Presencial,0,0.4830508474576271,0,0.42268294978246546,Alto,1,0.339,Alta
502,Certificado,Educación,2025-I,Viernes,8,0.6545454545454544,0.5,0.25,Presencial,0,0.2147457627118644,1,0.09451349727448438,Bajo,1,0.122,Alta
503,Matrícula,Ingeniería,2025-I,Miércoles,10,0.07272727272727272,0.875,0.8,Presencial,0,0.01694915254237288,1,0.02598107703110635,Bajo,0,1.167,Baja
504,Pago,Arquitectura,2025-I,Miércoles,17,0.5545454545454545,0.75,0.4,Virtual,0,0.1335593220338983,0,0.0791014847363887,Bajo,1,0.183,Alta
505,Pago,Administración,2025-II,Viernes,8,0.9272727272727271,0.875,0.2,Presencial,0,0.19389830508474573,1,0.07665467391540404,Bajo,1,0.08,Alta
506,Matrícula,Educación,2025-I,Lunes,12,0.5454545454545454,0.625,0.65,Presencial,0,0.15254237288135591,0,0.12588045374586468,Medio,0,0.257,Baja
507,Certificado,Medicina,2025-I,Martes,8,0.6272727272727272,1.0,1.0,Presencial,0,0.11694915254237288,1,0.1385488529669391,Medio,1,0.316,Alta
508,Matrícula,Educación,2025-I,Jueves,15,0.09999999999999998,0.875,0.9500000000000002,Presencial,0,0.022542372881355934,1,0.03611579640796588,Bajo,0,1.143,Baja
509,Matrícula,Ingeniería,2025-I,Lunes,8,0.14545454545454545,0.25,0.9000000000000001,Presencial,0,0.09322033898305085,1,0.10380124367484923,Bajo,0,0.885,Baja
510,Constancia,Derecho,2025-II,Lunes,10,0.1818181818181818,0.0,1.0,Virtual,0,0.23728813559322032,1,0.2670426164949797,Alto,1,0.833,Alta
511,Matrícula,Administración,2025-I,Lunes,11,0.4545454545454545,0.125,0.8500000000000001,Presencial,0,0.3220338983050847,1,0.31409667074468467,Alto,1,0.367,Alta
512,Pago,Administración,2025-I,Jueves,18,0.9636363636363635,1.0,0.9500000000000002,Presencial,0,0.1796610169491525,0,0.19711305279464886,Alto,1,0.207,Alta
513,Constancia,Administración,2025-II,Jueves,17,0.5636363636363636,1.0,1.0,Virtual,0,0.10508474576271187,0,0.12588045374586468,Medio,1,0.347,Alta
514,Constancia,Educación,2025-I,Martes,16,0.6909090909090908,0.75,0.4,Presencial,0,0.16525423728813557,1,0.09674313553739348,Bajo,1,0.151,Alta
515,Matrícula,Medicina,2025-I,Viernes,10,0.07272727272727272,1.0,0.7000000000000001,Presencial,0,0.013559322033898306,1,0.02033459052114175,Bajo,0,1.056,Baja
516,Certificado,Administración,2025-II,Martes,7,0.47272727272727266,0.5,0.15000000000000002,Presencial,0,0.15813559322033896,0,0.05542243682088331,Bajo,0,0.129,Baja
517,Homologación,Educación,2025-II,Martes,18,0.15454545454545454,0.5,0.15000000000000002,Presencial,0,0.05932203389830509,0,0.02163762586959512,Bajo,0,0.296,Baja
518,Matrícula,Ingeniería,2025-I,Jueves,9,0.018181818181818174,0.875,0.2,Presencial,0,0.005593220338983053,1,0.004263821223550192,Bajo,0,0.75,Baja
519,Retiro,Administración,2025-II,Viernes,15,0.8363636363636363,0.25,0.4,Presencial,0,0.4152542372881356,1,0.23555259557402325,Alto,1,0.127,Alta
520,Retiro,Educación,2025-I,Martes,11,0.4181818181818181,1.0,0.6000000000000001,Virtual,0,0.07796610169491525,1,0.0644930106631726,Bajo,0,0.304,Baja
521,Pago,Medicina,2025-II,Lunes,9,0.47272727272727266,1.0,0.8500000000000001,Presencial,0,0.088135593220339,1,0.09431804197221638,Bajo,0,0.355,Baja
522,Certificado,Ingeniería,2025-I,Martes,14,0.9999999999999999,0.75,0.65,Presencial,0,0.23728813559322032,1,0.19103222116853313,Alto,1,0.15,Alta
523,Pago,Ingeniería,2025-II,Viernes,14,0.6636363636363636,0.5,0.30000000000000004,Presencial,0,0.21745762711864405,1,0.10573407944172172,Medio,1,0.133,Alta
524,Certificado,Arquitectura,2025-II,Lunes,16,0.7363636363636363,0.5,0.8,Presencial,0,0.24016949152542372,1,0.22614178472408225,Alto,1,0.231,Alta
525,Pago,Arquitectura,2025-II,Martes,18,0.8545454545454545,1.0,0.8500000000000001,Presencial,0,0.15932203389830507,0,0.16120718985948937,Medio,1,0.212,Alta
526,Matrícula,Ingeniería,2025-I,Miércoles,13,0.809090909090909,0.25,1.0,Virtual,0,0.4025423728813559,0,0.4434953199313735,Alto,1,0.253,Alta
527,Certificado,Arquitectura,2025-I,Lunes,9,0.3909090909090909,0.125,0.2,Presencial,0,0.282542372881356,1,0.11067837468057536,Medio,1,0.17,Alta
528,Pago,Derecho,2025-I,Miércoles,7,0.9272727272727271,0.25,0.7000000000000001,Virtual,0,0.4576271186440678,0,0.3806962552211902,Alto,1,0.17,Alta
529,Certificado,Ingeniería,2025-II,Miércoles,15,0.23636363636363636,0.125,0.0,Presencial,0,0.1864406779661017,1,0.03901143051564004,Bajo,1,0.139,Alta
530,Certificado,Medicina,2025-I,Lunes,13,0.4,0.75,0.10000000000000003,Presencial,0,0.09745762711864407,0,0.029781596797428676,Bajo,0,0.13,Baja
531,Certificado,Arquitectura,2025-I,Miércoles,15,0.00909090909090908,0.875,0.0,Virtual,0,0.003728813559322034,1,0.0,Bajo,0,0.455,Baja
532,Homologación,Ingeniería,2025-II,Jueves,17,0.04545454545454544,0.5,0.10000000000000003,Presencial,0,0.02542372881355932,0,0.008245318121602153,Bajo,0,0.467,Baja
533,Matrícula,Medicina,2025-I,Viernes,9,0.027272727272727268,0.5,1.0,Presencial,0,0.019830508474576267,1,0.03479104380370496,Bajo,0,1.923,Baja
534,Matrícula,Educación,2025-II,Lunes,12,0.5545454545454545,0.125,0.55,Virtual,1,0.3842372881355932,0,0.2696993607887707,Alto,1,0.225,Alta
535,Homologación,Educación,2025-I,Jueves,12,0.7999999999999999,0.75,0.4,Virtual,0,0.1906779661016949,0,0.11085935181230498,Medio,1,0.133,Alta
536,Pago,Administración,2025-II,Martes,10,0.6818181818181818,0.375,0.55,Virtual,0,0.2711864406779661,1,0.19248003822237023,Alto,1,0.188,Alta
537,Matrícula,Ingeniería,2025-I,Jueves,8,0.4818181818181818,0.375,0.45000000000000007,Presencial,0,0.1966101694915254,1,0.12327438304895792,Medio,0,0.222,Baja
538,Matrícula,Administración,2025-I,Martes,12,0.2545454545454545,0.125,0.2,Virtual,1,0.19779661016949152,0,0.07810249096924111,Bajo,1,0.237,Alta
539,Constancia,Educación,2025-I,Viernes,10,0.4181818181818181,0.375,0.5,Presencial,0,0.17288135593220336,1,0.1171935514228422,Medio,0,0.268,Baja
540,Constancia,Administración,2025-II,Lunes,13,0.4,0.875,0.9000000000000001,Presencial,0,0.08474576271186442,0,0.09547629561528605,Bajo,0,0.426,Baja
541,Matrícula,Educación,2025-II,Miércoles,14,0.8454545454545453,0.75,0.3500000000000001,Presencial,0,0.20135593220338982,1,0.10742078630944193,Medio,1,0.117,Alta
542,Retiro,Administración,2025-I,Miércoles,11,0.5818181818181818,0.125,0.45000000000000007,Presencial,0,0.4011864406779661,1,0.24556425050130665,Alto,1,0.189,Alta
543,Homologación,Educación,2025-II,Martes,15,0.00909090909090908,0.625,0.10000000000000003,Presencial,0,0.009661016949152543,1,0.0035399126966316535,Bajo,0,0.636,Baja
544,Pago,Derecho,2025-II,Miércoles,9,0.5181818181818181,0.625,0.10000000000000003,Presencial,1,0.14525423728813558,1,0.04407879020406981,Bajo,1,0.104,Alta
545,Certificado,Administración,2025-II,Viernes,15,0.8363636363636363,0.625,0.9500000000000002,Presencial,0,0.22999999999999998,1,0.24873496984920984,Alto,1,0.235,Alta
546,Homologación,Ingeniería,2025-II,Viernes,15,0.6818181818181818,0.125,0.5,Presencial,0,0.4632203389830508,1,0.3032380428409066,Alto,1,0.176,Alta
547,Pago,Medicina,2025-I,Lunes,10,0.8181818181818181,0.25,0.9500000000000002,Virtual,1,0.4067796610169491,1,0.42992203505165083,Alto,1,0.24,Alta
548,Certificado,Arquitectura,2025-I,Lunes,16,0.15454545454545454,0.5,0.3500000000000001,Presencial,0,0.05932203389830509,1,0.034667979354128804,Bajo,0,0.444,Baja
549,Constancia,Ingeniería,2025-I,Martes,10,0.7636363636363636,0.375,1.0,Presencial,0,0.3016949152542373,1,0.33581392655224085,Alto,1,0.266,Alta
550,Pago,Administración,2025-II,Martes,9,0.4363636363636363,1.0,0.75,Presencial,0,0.08135593220338982,1,0.07955030802307819,Bajo,0,0.345,Baja
551,Certificado,Ingeniería,2025-I,Viernes,11,0.2727272727272727,0.5,0.10000000000000003,Virtual,0,0.09610169491525423,1,0.029361729851815923,Bajo,0,0.175,Baja
552,Constancia,Administración,2025-I,Martes,12,0.054545454545454536,0.125,0.25,Presencial,0,0.07338983050847459,0,0.034182960641093385,Bajo,1,0.625,Alta
553,Retiro,Administración,2025-I,Viernes,18,0.5545454545454545,0.375,0.7000000000000001,Presencial,0,0.223728813559322,0,0.19088743946314946,Alto,1,0.268,Alta
554,Pago,Ingeniería,2025-II,Jueves,18,0.709090909090909,0.0,0.8,Presencial,0,0.728813559322034,0,0.6644683977732573,Alto,1,0.239,Alta
555,Retiro,Ingeniería,2025-I,Lunes,14,0.32727272727272727,0.625,0.25,Presencial,0,0.09440677966101696,1,0.04314494820434489,Bajo,0,0.217,Baja
556,Constancia,Derecho,2025-I,Miércoles,8,0.26363636363636367,0.5,0.75,Presencial,0,0.09322033898305085,1,0.08968502739993774,Bajo,0,0.513,Baja
557,Retiro,Ingeniería,2025-II,Viernes,14,0.47272727272727266,0.125,0.3500000000000001,Presencial,0,0.3333898305084746,1,0.1751062335763253,Medio,1,0.194,Alta
558,Matrícula,Educación,2025-I,Miércoles,12,0.9818181818181818,0.875,0.10000000000000003,Presencial,0,0.20525423728813558,0,0.062017243501111194,Bajo,1,0.059,Alta
559,Pago,Derecho,2025-I,Jueves,10,0.04545454545454544,0.625,0.9500000000000002,Virtual,0,0.01932203389830509,1,0.03280753443994816,Bajo,0,1.6,Baja
560,Pago,Medicina,2025-II,Viernes,10,0.9090909090909091,0.5,1.0,Presencial,0,0.293728813559322,1,0.3273659140431015,Alto,1,0.227,Alta
561,Constancia,Ingeniería,2025-I,Miércoles,10,0.7999999999999999,0.875,0.10000000000000003,Virtual,0,0.1676271186440678,1,0.05075322682225873,Bajo,1,0.071,Alta
562,Certificado,Ingeniería,2025-II,Miércoles,13,0.509090909090909,0.5,0.2,Presencial,0,0.1694915254237288,0,0.06724386306546304,Bajo,0,0.136,Baja
563,Constancia,Arquitectura,2025-II,Lunes,14,0.709090909090909,0.375,0.050000000000000044,Presencial,0,0.28135593220338984,1,0.07202165934312539,Bajo,1,0.068,Alta
564,Matrícula,Medicina,2025-I,Viernes,9,0.2545454545454545,0.625,0.2,Presencial,0,0.07508474576271186,1,0.03094708952576752,Bajo,0,0.237,Baja
565,Homologación,Ingeniería,2025-II,Viernes,10,0.15454545454545454,0.75,0.30000000000000004,Presencial,0,0.04033898305084746,1,0.022448403419743877,Bajo,0,0.407,Baja
566,Retiro,Derecho,2025-I,Miércoles,14,0.40909090909090906,0.375,1.0,Presencial,0,0.1694915254237288,1,0.19465176380312585,Alto,1,0.455,Alta
567,Certificado,Arquitectura,2025-I,Jueves,7,0.36363636363636365,0.0,0.8500000000000001,Presencial,0,0.4067796610169491,0,0.39372660870572396,Alto,1,0.44,Alta
568,Retiro,Educación,2025-II,Miércoles,17,0.04545454545454544,0.0,0.75,Presencial,0,0.11016949152542373,0,0.1041631979383085,Medio,1,1.333,Alta
569,Constancia,Administración,2025-II,Viernes,8,0.08181818181818182,0.625,0.050000000000000044,Virtual,0,0.028983050847457625,1,0.007369388804030722,Bajo,0,0.316,Baja
570,Matrícula,Medicina,2025-II,Viernes,16,0.7,0.875,0.9500000000000002,Presencial,0,0.14694915254237287,1,0.16352369714562867,Medio,1,0.276,Alta
571,Constancia,Medicina,2025-I,Martes,18,0.8999999999999999,0.25,0.65,Presencial,0,0.4449152542372881,0,0.3506540513540709,Alto,1,0.165,Alta
572,Constancia,Derecho,2025-II,Jueves,8,0.9818181818181818,0.125,0.65,Presencial,0,0.6496610169491526,1,0.5081041559588529,Alto,1,0.153,Alta
573,Constancia,Medicina,2025-I,Martes,9,0.34545454545454546,1.0,0.45000000000000007,Presencial,0,0.06440677966101695,1,0.044223571909453516,Bajo,0,0.292,Baja
574,Retiro,Ingeniería,2025-II,Miércoles,13,0.12727272727272726,0.875,0.2,Presencial,0,0.028305084745762713,0,0.012950723546572656,Bajo,0,0.375,Baja
575,Matrícula,Arquitectura,2025-I,Jueves,17,0.1727272727272727,0.125,0.55,Presencial,1,0.14694915254237287,0,0.10754385075901807,Medio,1,0.552,Alta
576,Matrícula,Arquitectura,2025-II,Lunes,13,0.09090909090909091,0.375,0.65,Presencial,0,0.05084745762711865,0,0.047698332838662504,Bajo,0,0.9,Baja
577,Certificado,Medicina,2025-I,Martes,16,0.1909090909090909,0.125,0.8,Presencial,0,0.15813559322033896,1,0.1526650692418506,Medio,1,0.677,Alta
578,Pago,Derecho,2025-I,Viernes,11,0.9272727272727271,0.875,0.25,Presencial,0,0.19389830508474573,1,0.08566009599027066,Bajo,1,0.089,Alta
579,Retiro,Derecho,2025-I,Martes,13,0.6818181818181818,0.75,0.15000000000000002,Presencial,0,0.1630508474576271,0,0.0571091436886035,Bajo,1,0.094,Alta
580,Matrícula,Derecho,2025-I,Lunes,12,0.7545454545454545,0.625,0.25,Presencial,0,0.20830508474576268,0,0.09175540578692476,Bajo,1,0.108,Alta
581,Homologación,Medicina,2025-II,Jueves,11,0.8818181818181817,0.875,0.65,Virtual,0,0.18457627118644068,1,0.15049334366109499,Medio,1,0.168,Alta
582,Matrícula,Derecho,2025-I,Jueves,10,0.08181818181818182,0.875,1.0,Presencial,0,0.018813559322033897,1,0.03378481095128819,Bajo,0,1.316,Baja
583,Homologación,Medicina,2025-II,Lunes,17,0.08181818181818182,1.0,0.5,Presencial,0,0.015254237288135592,0,0.016208311917706077,Bajo,0,0.789,Baja
584,Constancia,Administración,2025-I,Viernes,11,0.44545454545454544,0.25,0.8500000000000001,Virtual,0,0.2330508474576271,1,0.2304852358855935,Alto,1,0.373,Alta
585,Certificado,Derecho,2025-I,Lunes,10,0.6272727272727272,0.625,0.9500000000000002,Presencial,0,0.17440677966101692,1,0.1916547825016831,Alto,1,0.304,Alta
586,Certificado,Administración,2025-I,Miércoles,13,0.11818181818181817,0.75,0.6000000000000001,Presencial,0,0.031864406779661014,0,0.030961567696305894,Bajo,0,0.739,Baja
587,Matrícula,Educación,2025-I,Viernes,11,0.15454545454545454,0.875,0.30000000000000004,Virtual,0,0.03389830508474577,1,0.019465900288839502,Bajo,0,0.407,Baja
588,Certificado,Arquitectura,2025-II,Miércoles,14,0.24545454545454545,0.0,0.4,Presencial,0,0.2966101694915254,1,0.16967691962443626,Medio,1,0.351,Alta
589,Matrícula,Educación,2025-I,Jueves,8,0.8909090909090909,0.25,0.4,Presencial,0,0.4406779661016949,1,0.24966881184893475,Alto,1,0.12,Alta
590,Homologación,Administración,2025-II,Viernes,17,0.38181818181818183,0.875,0.30000000000000004,Presencial,0,0.08101694915254239,0,0.04158854487147004,Bajo,0,0.212,Baja
591,Retiro,Ingeniería,2025-I,Martes,11,0.03636363636363635,0.875,0.8500000000000001,Virtual,0,0.009491525423728813,1,0.020349068691680117,Bajo,0,1.571,Baja
592,Certificado,Arquitectura,2025-I,Miércoles,9,0.6181818181818182,0.75,0.2,Presencial,0,0.1483050847457627,1,0.05909989213762948,Bajo,1,0.115,Alta
593,Constancia,Administración,2025-I,Miércoles,12,0.7727272727272727,1.0,0.65,Presencial,0,0.14406779661016947,0,0.11936527700359781,Medio,1,0.189,Alta
594,Pago,Medicina,2025-II,Jueves,14,0.3363636363636363,0.25,1.0,Presencial,0,0.18220338983050846,1,0.20822504868284844,Alto,1,0.532,Alta
595,Pago,Ingeniería,2025-I,Martes,18,0.06363636363636363,0.375,0.3500000000000001,Virtual,0,0.04067796610169491,0,0.0251123867988041,Bajo,0,0.706,Baja
596,Pago,Arquitectura,2025-II,Lunes,11,0.6363636363636364,0.25,0.25,Presencial,1,0.3220338983050847,1,0.14035862428423546,Medio,1,0.125,Alta
597,Retiro,Educación,2025-II,Jueves,18,0.609090909090909,0.375,0.15000000000000002,Presencial,0,0.24406779661016947,0,0.08476244941689168,Bajo,1,0.104,Alta
598,Homologación,Derecho,2025-I,Viernes,8,0.14545454545454545,1.0,0.10000000000000003,Presencial,0,0.02711864406779661,1,0.00875205409044513,Bajo,0,0.269,Baja
599,Matrícula,Medicina,2025-II,Martes,10,0.9999999999999999,0.875,0.25,Virtual,0,0.2089830508474576,1,0.09209564279457648,Bajo,1,0.083,Alta
600,Pago,Ingeniería,2025-I,Jueves,10,0.7363636363636363,0.0,0.9000000000000001,Presencial,1,0.7542372881355932,1,0.7531471923207782,Alto,1,0.253,Alta
601,Pago,Derecho,2025-I,Viernes,12,0.9181818181818181,0.375,0.2,Virtual,0,0.3593220338983051,0,0.14021384257885175,Medio,1,0.081,Alta
602,Constancia,Arquitectura,2025-II,Viernes,10,0.2727272727272727,0.125,0.5,Presencial,1,0.2089830508474576,1,0.14035862428423546,Medio,1,0.375,Alta
603,Pago,Derecho,2025-I,Viernes,14,0.10909090909090907,1.0,0.8,Presencial,1,0.02033898305084746,1,0.02902149284416421,Bajo,1,0.955,Alta
604,Pago,Arquitectura,2025-I,Lunes,12,0.42727272727272725,0.5,0.30000000000000004,Virtual,0,0.14406779661016947,0,0.071225359963515,Bajo,0,0.193,Baja
605,Constancia,Arquitectura,2025-II,Jueves,8,0.018181818181818174,0.625,0.3500000000000001,Virtual,0,0.012033898305084743,1,0.010467717299242067,Bajo,0,1.0,Baja
606,Matrícula,Administración,2025-I,Martes,14,0.8727272727272727,0.875,0.10000000000000003,Presencial,0,0.18271186440677964,1,0.055255937859692045,Bajo,1,0.066,Alta
607,Retiro,Medicina,2025-I,Martes,12,0.9363636363636362,0.0,0.45000000000000007,Presencial,0,0.940677966101695,0,0.5681885636930917,Alto,1,0.124,Alta
608,Matrícula,Arquitectura,2025-I,Lunes,7,0.49090909090909085,0.25,0.2,Presencial,0,0.2542372881355932,0,0.09981974677679728,Bajo,0,0.141,Baja
609,Certificado,Derecho,2025-II,Viernes,11,0.21818181818181817,0.625,0.6000000000000001,Virtual,1,0.06542372881355933,1,0.05535004596819145,Bajo,1,0.5,Alta
610,Matrícula,Derecho,2025-II,Martes,13,0.8999999999999999,0.375,0.050000000000000044,Presencial,0,0.3525423728813559,0,0.09026415422147258,Bajo,1,0.055,Alta
611,Certificado,Medicina,2025-II,Viernes,16,0.2909090909090909,0.0,0.0,Presencial,0,0.3389830508474576,1,0.07158731422697427,Bajo,1,0.119,Alta
612,Pago,Medicina,2025-II,Lunes,17,0.7727272727272727,0.0,0.9000000000000001,Presencial,0,0.788135593220339,0,0.7864469845590311,Alto,1,0.242,Alta
613,Homologación,Educación,2025-II,Jueves,12,0.13636363636363635,0.375,0.8,Presencial,0,0.06779661016949153,0,0.07158731422697427,Bajo,0,0.84,Baja
614,Certificado,Administración,2025-II,Jueves,16,0.32727272727272727,0.5,0.5,Presencial,0,0.11305084745762713,1,0.07882639949615966,Bajo,0,0.326,Baja
615,Constancia,Ingeniería,2025-II,Lunes,12,0.1727272727272727,0.5,0.65,Virtual,1,0.06491525423728814,0,0.05855696074244057,Bajo,1,0.621,Alta
616,Matrícula,Medicina,2025-I,Lunes,14,0.9181818181818181,0.5,0.75,Virtual,0,0.2966101694915254,1,0.263423073860387,Alto,1,0.18,Alta
617,Matrícula,Educación,2025-I,Viernes,12,0.7181818181818181,0.125,0.55,Virtual,0,0.4859322033898305,0,0.33919457937295044,Alto,1,0.18,Alta
618,Matrícula,Arquitectura,2025-II,Viernes,9,0.7545454545454545,0.875,0.5,Presencial,0,0.15813559322033896,1,0.1077827405729012,Medio,1,0.161,Alta
619,Matrícula,Arquitectura,2025-II,Jueves,7,0.34545454545454546,0.5,0.4,Virtual,0,0.11864406779661017,0,0.07086340570005574,Bajo,0,0.271,Baja
620,Matrícula,Derecho,2025-I,Jueves,10,0.21818181818181817,0.0,0.8500000000000001,Presencial,0,0.2711864406779661,1,0.2663187079680612,Alto,1,0.647,Alta
621,Retiro,Educación,2025-II,Martes,11,0.1727272727272727,0.25,0.8500000000000001,Virtual,0,0.10593220338983052,1,0.11104032894403462,Medio,0,0.759,Baja
622,Matrícula,Ingeniería,2025-II,Viernes,14,0.06363636363636363,0.875,0.45000000000000007,Presencial,0,0.015084745762711866,1,0.01471706035225389,Bajo,0,0.824,Baja
623,Matrícula,Arquitectura,2025-I,Lunes,16,0.6818181818181818,0.0,0.8500000000000001,Virtual,0,0.7033898305084746,1,0.6724313915693612,Alto,1,0.259,Alta
624,Homologación,Educación,2025-II,Jueves,11,0.14545454545454545,0.5,0.15000000000000002,Presencial,0,0.05644067796610169,1,0.020674827528793464,Bajo,0,0.308,Baja
625,Matrícula,Ingeniería,2025-I,Jueves,13,0.7818181818181817,0.25,0.75,Presencial,0,0.3898305084745763,0,0.3430530118214262,Alto,1,0.208,Alta
626,Matrícula,Derecho,2025-II,Martes,18,0.3363636363636363,0.25,0.8,Presencial,1,0.18220338983050846,0,0.17420134791767714,Medio,1,0.447,Alta
627,Retiro,Ingeniería,2025-I,Jueves,13,0.8909090909090909,0.125,0.5,Virtual,0,0.5932203389830509,0,0.3864875234365385,Alto,1,0.139,Alta
628,Constancia,Ingeniería,2025-I,Miércoles,15,0.7818181818181817,0.0,0.7000000000000001,Virtual,0,0.7966101694915255,1,0.6557814954502348,Alto,1,0.198,Alta
629,Retiro,Derecho,2025-II,Jueves,9,0.49090909090909085,0.5,0.7000000000000001,Presencial,0,0.16389830508474576,1,0.14229146005110793,Medio,0,0.297,Baja
630,Retiro,Arquitectura,2025-I,Martes,12,0.1909090909090909,0.0,0.65,Presencial,0,0.2457627118644068,0,0.19754739791079998,Alto,1,0.581,Alta
631,Matrícula,Ingeniería,2025-I,Viernes,7,0.7999999999999999,0.625,0.55,Presencial,1,0.22033898305084745,0,0.15773242893028036,Medio,1,0.163,Alta
632,Pago,Ingeniería,2025-II,Lunes,13,0.8454545454545453,0.5,0.45000000000000007,Presencial,0,0.2740677966101695,0,0.1695538551748601,Medio,1,0.136,Alta
633,Homologación,Ingeniería,2025-I,Martes,17,0.7181818181818181,0.25,0.5,Presencial,0,0.3601694915254237,0,0.23718138975958997,Alto,1,0.169,Alta
634,Certificado,Educación,2025-II,Viernes,11,0.6454545454545454,0.875,0.25,Presencial,0,0.13559322033898305,1,0.060728686323196196,Bajo,1,0.123,Alta
635,Retiro,Educación,2025-II,Viernes,12,0.6818181818181818,0.375,0.75,Virtual,0,0.2711864406779661,0,0.24170581805283084,Alto,1,0.235,Alta
636,Certificado,Ingeniería,2025-I,Martes,12,0.2545454545454545,0.5,0.4,Presencial,1,0.09033898305084746,0,0.055176307921731005,Bajo,1,0.342,Alta
637,Matrícula,Educación,2025-I,Lunes,13,0.3727272727272727,0.875,0.6000000000000001,Presencial,0,0.07915254237288136,0,0.06531102729859055,Bajo,0,0.333,Baja
638,Certificado,Ingeniería,2025-I,Lunes,12,0.14545454545454545,0.75,0.5,Presencial,0,0.03813559322033898,0,0.03086745958780648,Bajo,0,0.577,Baja
639,Constancia,Derecho,2025-II,Viernes,12,0.4363636363636363,0.875,0.9500000000000002,Presencial,0,0.09220338983050848,0,0.10754385075901807,Medio,0,0.414,Baja
640,Matrícula,Arquitectura,2025-II,Martes,11,0.7363636363636363,0.625,0.9500000000000002,Virtual,0,0.20338983050847456,1,0.22143637929911175,Alto,1,0.264,Alta
641,Retiro,Administración,2025-I,Lunes,9,0.7545454545454545,1.0,0.10000000000000003,Virtual,0,0.14067796610169492,1,0.04270336400292458,Bajo,1,0.075,Alta
642,Certificado,Administración,2025-II,Martes,15,0.00909090909090908,0.25,0.55,Presencial,0,0.029661016949152543,1,0.027428894084943426,Bajo,0,1.455,Baja
643,Certificado,Arquitectura,2025-II,Jueves,16,0.26363636363636367,0.375,0.45000000000000007,Presencial,0,0.1152542372881356,1,0.07462773004003213,Bajo,0,0.359,Baja
644,Certificado,Administración,2025-II,Jueves,18,0.0,0.5,0.7000000000000001,Presencial,0,0.011355932203389828,0,0.018503101948037847,Bajo,0,1.9,Baja
645,Retiro,Administración,2025-I,Martes,8,0.1818181818181818,0.0,0.050000000000000044,Virtual,1,0.23728813559322032,1,0.060728686323196196,Bajo,1,0.2,Alta
